Airline,Source,Destination,Duration,Total stops,Market,Date,Departure_Day,Departure_Month,Departure_Year,Price
Delta,PAR,NYC,675,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,689,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,720,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,735,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,765,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,770,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,780,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,790,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,810,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,819,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,830,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,850,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,859,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,860,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,880,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,944,1,PAR-NYC,2022-04-11,11,4,2022,2693.52
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-11,11,4,2022,2699.19
Delta,PAR,NYC,495,0,PAR-NYC,2022-04-11,11,4,2022,2702.16
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-11,11,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-11,11,4,2022,2702.16
Delta,PAR,NYC,666,1,PAR-NYC,2022-04-11,11,4,2022,2707.83
Delta,PAR,NYC,693,1,PAR-NYC,2022-04-11,11,4,2022,2707.83
Delta,PAR,NYC,723,1,PAR-NYC,2022-04-11,11,4,2022,2707.83
Delta,PAR,NYC,781,1,PAR-NYC,2022-04-11,11,4,2022,2707.83
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-11,11,4,2022,2707.83
Delta,PAR,NYC,842,1,PAR-NYC,2022-04-11,11,4,2022,2707.83
Delta,PAR,NYC,849,1,PAR-NYC,2022-04-11,11,4,2022,2707.83
Delta,PAR,NYC,898,1,PAR-NYC,2022-04-11,11,4,2022,2707.83
Delta,PAR,NYC,750,1,PAR-NYC,2022-04-11,11,4,2022,2831.76
Delta,PAR,NYC,774,1,PAR-NYC,2022-04-11,11,4,2022,2831.76
Delta,PAR,NYC,813,1,PAR-NYC,2022-04-11,11,4,2022,2831.76
Delta,PAR,NYC,913,1,PAR-NYC,2022-04-11,11,4,2022,2831.76
Delta,PAR,NYC,912,1,PAR-NYC,2022-04-11,11,4,2022,2954.61
Delta,PAR,NYC,788,1,PAR-NYC,2022-04-11,11,4,2022,3201.39
Delta,PAR,NYC,817,1,PAR-NYC,2022-04-11,11,4,2022,3201.39
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-11,11,4,2022,3201.39
Delta,PAR,NYC,843,1,PAR-NYC,2022-04-11,11,4,2022,3201.39
Delta,PAR,NYC,846,1,PAR-NYC,2022-04-11,11,4,2022,3201.39
Delta,PAR,NYC,881,1,PAR-NYC,2022-04-11,11,4,2022,3201.39
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-12,12,4,2022,2699.19
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-12,12,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-13,13,4,2022,2699.19
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-13,13,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-14,14,4,2022,2699.19
Delta,PAR,NYC,495,0,PAR-NYC,2022-04-14,14,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-15,15,4,2022,2699.19
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-15,15,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-16,16,4,2022,2699.19
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-16,16,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-17,17,4,2022,2699.19
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-17,17,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-18,18,4,2022,2699.19
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-18,18,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-19,19,4,2022,2699.19
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-19,19,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-20,20,4,2022,2699.19
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-20,20,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-21,21,4,2022,2699.19
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-21,21,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-22,22,4,2022,2699.19
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-22,22,4,2022,2702.16
Delta,PAR,NYC,650,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,675,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,680,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,689,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,735,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,765,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,770,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,780,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,790,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,810,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,819,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,830,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,850,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,859,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,860,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,880,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,944,1,PAR-NYC,2022-04-22,22,4,2022,2693.52
Delta,PAR,NYC,666,1,PAR-NYC,2022-04-22,22,4,2022,2707.83
Delta,PAR,NYC,693,1,PAR-NYC,2022-04-22,22,4,2022,2707.83
Delta,PAR,NYC,723,1,PAR-NYC,2022-04-22,22,4,2022,2707.83
Delta,PAR,NYC,781,1,PAR-NYC,2022-04-22,22,4,2022,2707.83
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-22,22,4,2022,2707.83
Delta,PAR,NYC,842,1,PAR-NYC,2022-04-22,22,4,2022,2707.83
Delta,PAR,NYC,849,1,PAR-NYC,2022-04-22,22,4,2022,2707.83
Delta,PAR,NYC,898,1,PAR-NYC,2022-04-22,22,4,2022,2707.83
Delta,PAR,NYC,750,1,PAR-NYC,2022-04-22,22,4,2022,2831.76
Delta,PAR,NYC,913,1,PAR-NYC,2022-04-22,22,4,2022,2831.76
Delta,PAR,NYC,917,1,PAR-NYC,2022-04-22,22,4,2022,2831.76
Delta,PAR,NYC,912,1,PAR-NYC,2022-04-22,22,4,2022,2954.61
Delta,PAR,NYC,788,1,PAR-NYC,2022-04-22,22,4,2022,3201.39
Delta,PAR,NYC,817,1,PAR-NYC,2022-04-22,22,4,2022,3201.39
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-22,22,4,2022,3201.39
Delta,PAR,NYC,843,1,PAR-NYC,2022-04-22,22,4,2022,3201.39
Delta,PAR,NYC,846,1,PAR-NYC,2022-04-22,22,4,2022,3201.39
Delta,PAR,NYC,881,1,PAR-NYC,2022-04-22,22,4,2022,3201.39
Delta,PAR,NYC,650,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-23,23,4,2022,2699.19
Delta,PAR,NYC,495,0,PAR-NYC,2022-04-23,23,4,2022,2702.16
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-23,23,4,2022,2702.16
Delta,PAR,NYC,675,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,720,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,735,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,765,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,770,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,780,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,790,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,810,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,819,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,830,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,850,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,859,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,860,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,880,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,920,1,PAR-NYC,2022-04-23,23,4,2022,2693.52
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-23,23,4,2022,2702.16
Delta,PAR,NYC,693,1,PAR-NYC,2022-04-23,23,4,2022,2707.83
Delta,PAR,NYC,781,1,PAR-NYC,2022-04-23,23,4,2022,2707.83
Delta,PAR,NYC,849,1,PAR-NYC,2022-04-23,23,4,2022,2707.83
Delta,PAR,NYC,774,1,PAR-NYC,2022-04-23,23,4,2022,2831.76
Delta,PAR,NYC,813,1,PAR-NYC,2022-04-23,23,4,2022,2831.76
Delta,PAR,NYC,852,1,PAR-NYC,2022-04-23,23,4,2022,2831.76
Delta,PAR,NYC,894,1,PAR-NYC,2022-04-23,23,4,2022,2831.76
Delta,PAR,NYC,850,1,PAR-NYC,2022-04-23,23,4,2022,2954.61
Delta,PAR,NYC,788,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,798,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,805,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,817,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,825,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,843,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,846,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,859,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,877,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,881,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,886,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,890,1,PAR-NYC,2022-04-23,23,4,2022,3201.39
Delta,PAR,NYC,675,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,680,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,689,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,720,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,765,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,780,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,790,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,810,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,819,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,850,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,859,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,860,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,880,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,944,1,PAR-NYC,2022-04-24,24,4,2022,2693.52
Delta,PAR,NYC,495,0,PAR-NYC,2022-04-24,24,4,2022,2702.16
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-24,24,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-24,24,4,2022,2702.16
Delta,PAR,NYC,666,1,PAR-NYC,2022-04-24,24,4,2022,2707.83
Delta,PAR,NYC,693,1,PAR-NYC,2022-04-24,24,4,2022,2707.83
Delta,PAR,NYC,723,1,PAR-NYC,2022-04-24,24,4,2022,2707.83
Delta,PAR,NYC,781,1,PAR-NYC,2022-04-24,24,4,2022,2707.83
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-24,24,4,2022,2707.83
Delta,PAR,NYC,842,1,PAR-NYC,2022-04-24,24,4,2022,2707.83
Delta,PAR,NYC,849,1,PAR-NYC,2022-04-24,24,4,2022,2707.83
Delta,PAR,NYC,898,1,PAR-NYC,2022-04-24,24,4,2022,2707.83
Delta,PAR,NYC,750,1,PAR-NYC,2022-04-24,24,4,2022,2831.76
Delta,PAR,NYC,813,1,PAR-NYC,2022-04-24,24,4,2022,2831.76
Delta,PAR,NYC,894,1,PAR-NYC,2022-04-24,24,4,2022,2831.76
Delta,PAR,NYC,913,1,PAR-NYC,2022-04-24,24,4,2022,2831.76
Delta,PAR,NYC,917,1,PAR-NYC,2022-04-24,24,4,2022,2831.76
Delta,PAR,NYC,912,1,PAR-NYC,2022-04-24,24,4,2022,2954.61
Delta,PAR,NYC,788,1,PAR-NYC,2022-04-24,24,4,2022,3201.39
Delta,PAR,NYC,798,1,PAR-NYC,2022-04-24,24,4,2022,3201.39
Delta,PAR,NYC,817,1,PAR-NYC,2022-04-24,24,4,2022,3201.39
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-24,24,4,2022,3201.39
Delta,PAR,NYC,843,1,PAR-NYC,2022-04-24,24,4,2022,3201.39
Delta,PAR,NYC,675,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,680,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,689,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,720,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,735,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,765,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,770,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,780,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,790,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,810,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,819,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,830,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,850,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,859,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,860,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,880,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,944,1,PAR-NYC,2022-04-25,25,4,2022,2693.52
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-25,25,4,2022,2699.19
Delta,PAR,NYC,495,0,PAR-NYC,2022-04-25,25,4,2022,2702.16
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-25,25,4,2022,2702.16
Delta,PAR,NYC,666,1,PAR-NYC,2022-04-25,25,4,2022,2707.83
Delta,PAR,NYC,693,1,PAR-NYC,2022-04-25,25,4,2022,2707.83
Delta,PAR,NYC,723,1,PAR-NYC,2022-04-25,25,4,2022,2707.83
Delta,PAR,NYC,781,1,PAR-NYC,2022-04-25,25,4,2022,2707.83
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-25,25,4,2022,2707.83
Delta,PAR,NYC,842,1,PAR-NYC,2022-04-25,25,4,2022,2707.83
Delta,PAR,NYC,849,1,PAR-NYC,2022-04-25,25,4,2022,2707.83
Delta,PAR,NYC,898,1,PAR-NYC,2022-04-25,25,4,2022,2707.83
Delta,PAR,NYC,750,1,PAR-NYC,2022-04-25,25,4,2022,2831.76
Delta,PAR,NYC,774,1,PAR-NYC,2022-04-25,25,4,2022,2831.76
Delta,PAR,NYC,813,1,PAR-NYC,2022-04-25,25,4,2022,2831.76
Delta,PAR,NYC,913,1,PAR-NYC,2022-04-25,25,4,2022,2831.76
Delta,PAR,NYC,912,1,PAR-NYC,2022-04-25,25,4,2022,2954.61
Delta,PAR,NYC,788,1,PAR-NYC,2022-04-25,25,4,2022,3201.39
Delta,PAR,NYC,817,1,PAR-NYC,2022-04-25,25,4,2022,3201.39
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-25,25,4,2022,3201.39
Delta,PAR,NYC,843,1,PAR-NYC,2022-04-25,25,4,2022,3201.39
Delta,PAR,NYC,846,1,PAR-NYC,2022-04-25,25,4,2022,3201.39
Delta,PAR,NYC,881,1,PAR-NYC,2022-04-25,25,4,2022,3201.39
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-26,26,4,2022,2699.19
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-26,26,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-27,27,4,2022,2699.19
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-27,27,4,2022,2702.16
Delta,PAR,NYC,675,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,680,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,720,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,735,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,765,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,770,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,780,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,790,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,810,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,819,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,830,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,850,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,859,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,860,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,880,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,944,1,PAR-NYC,2022-04-27,27,4,2022,2693.52
Delta,PAR,NYC,495,0,PAR-NYC,2022-04-27,27,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-27,27,4,2022,2702.16
Delta,PAR,NYC,666,1,PAR-NYC,2022-04-27,27,4,2022,2707.83
Delta,PAR,NYC,674,1,PAR-NYC,2022-04-27,27,4,2022,2707.83
Delta,PAR,NYC,693,1,PAR-NYC,2022-04-27,27,4,2022,2707.83
Delta,PAR,NYC,723,1,PAR-NYC,2022-04-27,27,4,2022,2707.83
Delta,PAR,NYC,781,1,PAR-NYC,2022-04-27,27,4,2022,2707.83
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-27,27,4,2022,2707.83
Delta,PAR,NYC,842,1,PAR-NYC,2022-04-27,27,4,2022,2707.83
Delta,PAR,NYC,849,1,PAR-NYC,2022-04-27,27,4,2022,2707.83
Delta,PAR,NYC,898,1,PAR-NYC,2022-04-27,27,4,2022,2707.83
Delta,PAR,NYC,750,1,PAR-NYC,2022-04-27,27,4,2022,2831.76
Delta,PAR,NYC,774,1,PAR-NYC,2022-04-27,27,4,2022,2831.76
Delta,PAR,NYC,813,1,PAR-NYC,2022-04-27,27,4,2022,2831.76
Delta,PAR,NYC,912,1,PAR-NYC,2022-04-27,27,4,2022,2954.61
Delta,PAR,NYC,788,1,PAR-NYC,2022-04-27,27,4,2022,3201.39
Delta,PAR,NYC,817,1,PAR-NYC,2022-04-27,27,4,2022,3201.39
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-27,27,4,2022,3201.39
Delta,PAR,NYC,843,1,PAR-NYC,2022-04-27,27,4,2022,3201.39
Delta,PAR,NYC,846,1,PAR-NYC,2022-04-27,27,4,2022,3201.39
Delta,PAR,NYC,881,1,PAR-NYC,2022-04-27,27,4,2022,3201.39
Delta,PAR,NYC,675,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,689,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,720,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,735,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,765,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,770,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,780,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,790,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,810,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,819,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,830,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,850,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,859,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,860,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,880,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,944,1,PAR-NYC,2022-04-28,28,4,2022,2693.52
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-28,28,4,2022,2699.19
Delta,PAR,NYC,495,0,PAR-NYC,2022-04-28,28,4,2022,2702.16
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-28,28,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-28,28,4,2022,2702.16
Delta,PAR,NYC,666,1,PAR-NYC,2022-04-28,28,4,2022,2707.83
Delta,PAR,NYC,693,1,PAR-NYC,2022-04-28,28,4,2022,2707.83
Delta,PAR,NYC,723,1,PAR-NYC,2022-04-28,28,4,2022,2707.83
Delta,PAR,NYC,781,1,PAR-NYC,2022-04-28,28,4,2022,2707.83
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-28,28,4,2022,2707.83
Delta,PAR,NYC,842,1,PAR-NYC,2022-04-28,28,4,2022,2707.83
Delta,PAR,NYC,849,1,PAR-NYC,2022-04-28,28,4,2022,2707.83
Delta,PAR,NYC,898,1,PAR-NYC,2022-04-28,28,4,2022,2707.83
Delta,PAR,NYC,750,1,PAR-NYC,2022-04-28,28,4,2022,2831.76
Delta,PAR,NYC,774,1,PAR-NYC,2022-04-28,28,4,2022,2831.76
Delta,PAR,NYC,813,1,PAR-NYC,2022-04-28,28,4,2022,2831.76
Delta,PAR,NYC,842,1,PAR-NYC,2022-04-28,28,4,2022,2831.76
Delta,PAR,NYC,912,1,PAR-NYC,2022-04-28,28,4,2022,2954.61
Delta,PAR,NYC,788,1,PAR-NYC,2022-04-28,28,4,2022,3201.39
Delta,PAR,NYC,817,1,PAR-NYC,2022-04-28,28,4,2022,3201.39
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-28,28,4,2022,3201.39
Delta,PAR,NYC,843,1,PAR-NYC,2022-04-28,28,4,2022,3201.39
Delta,PAR,NYC,846,1,PAR-NYC,2022-04-28,28,4,2022,3201.39
Delta,PAR,NYC,881,1,PAR-NYC,2022-04-28,28,4,2022,3201.39
Delta,PAR,NYC,650,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,675,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,720,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,735,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,765,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,770,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,780,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,790,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,810,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,819,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,830,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,850,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,859,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,860,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,880,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,944,1,PAR-NYC,2022-04-29,29,4,2022,2693.52
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-29,29,4,2022,2699.19
Delta,PAR,NYC,495,0,PAR-NYC,2022-04-29,29,4,2022,2702.16
Delta,PAR,NYC,510,0,PAR-NYC,2022-04-29,29,4,2022,2702.16
Delta,PAR,NYC,515,0,PAR-NYC,2022-04-29,29,4,2022,2702.16
Delta,PAR,NYC,666,1,PAR-NYC,2022-04-29,29,4,2022,2707.83
Delta,PAR,NYC,693,1,PAR-NYC,2022-04-29,29,4,2022,2707.83
Delta,PAR,NYC,723,1,PAR-NYC,2022-04-29,29,4,2022,2707.83
Delta,PAR,NYC,841,1,PAR-NYC,2022-04-29,29,4,2022,2707.83
Delta,PAR,NYC,842,1,PAR-NYC,2022-04-29,29,4,2022,2707.83
Delta,PAR,NYC,898,1,PAR-NYC,2022-04-29,29,4,2022,2707.83
Delta,PAR,NYC,750,1,PAR-NYC,2022-04-29,29,4,2022,2831.76
Delta,PAR,NYC,774,1,PAR-NYC,2022-04-29,29,4,2022,2831.76
Delta,PAR,NYC,813,1,PAR-NYC,2022-04-29,29,4,2022,2831.76
Delta,PAR,NYC,913,1,PAR-NYC,2022-04-29,29,4,2022,2831.76
Delta,PAR,NYC,912,1,PAR-NYC,2022-04-29,29,4,2022,2954.61
Delta,PAR,NYC,788,1,PAR-NYC,2022-04-29,29,4,2022,3201.39
